GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104
1400000US17003957800,17003957800,"Census Tract 9578, Alexander County, Illinois",1662,318,1662,(X),1205,216,1205,(X),613,137,50.9,7.0,256,71,256,(X),139,50,54.3,14.3,1662,318,1662,(X),1604,312,96.5,3.3,58,55,3.5,3.3,1604,312,96.5,3.3,459,123,27.6,7.8,1129,301,67.9,8.8,0,11,0.0,1.8,0,11,0.0,1.8,13,12,0.8,0.8,9,12,0.5,0.7,0,11,0.0,1.8,0,11,0.0,1.8,58,55,3.5,3.3,0,11,0.0,1.8,1662,318,1662,(X),473,122,28.5,7.8,1187,305,71.4,8.1,1662,318,1662,(X),47,51,2.8,3.0,44,52,2.6,3.1,1615,312,97.2,3.0,459,123,27.6,7.8,1129,301,67.9,8.8,14,22,0.8,1.3,14,22,0.8,1.3,932,105,(X),(X)
1400000US17003957900,17003957900,"Census Tract 9579, Alexander County, Illinois",1351,280,1351,(X),920,182,920,(X),612,134,66.5,6.9,307,87,307,(X),209,54,68.1,10.6,1351,280,1351,(X),1303,274,96.4,3.9,48,54,3.6,3.9,1303,274,96.4,3.9,502,125,37.2,12.3,794,303,58.8,12.8,6,9,0.4,0.7,0,11,0.0,2.2,1,3,0.1,0.2,0,11,0.0,2.2,0,11,0.0,2.2,0,11,0.0,2.2,48,54,3.6,3.9,0,11,0.0,2.2,1351,280,1351,(X),550,132,40.7,12.7,836,310,61.9,12.4,1351,280,1351,(X),4,8,0.3,0.6,4,8,0.3,0.6,1347,279,99.7,0.6,498,125,36.9,12.3,794,303,58.8,12.8,48,54,3.6,3.9,48,54,3.6,3.9,826,95,(X),(X)
1400000US17005951200,17005951200,"Census Tract 9512, Bond County, Illinois",2992,259,2992,(X),2369,216,2369,(X),1176,115,49.6,2.9,601,100,601,(X),336,57,55.9,6.0,2992,259,2992,(X),2931,245,98.0,2.5,61,77,2.0,2.5,2931,245,98.0,2.5,2774,236,92.7,4.0,114,82,3.8,2.6,0,11,0.0,1.0,0,11,0.0,1.0,27,31,0.9,1.0,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,61,77,2.0,2.5,0,11,0.0,1.0,2992,259,2992,(X),2835,250,94.8,3.2,162,113,5.4,3.6,2992,259,2992,(X),5,11,0.2,0.4,5,11,0.2,0.4,2987,258,99.8,0.4,2769,236,92.5,4.0,114,82,3.8,2.6,61,77,2.0,2.5,61,77,2.0,2.5,1333,81,(X),(X)
1400000US17005951300,17005951300,"Census Tract 9513, Bond County, Illinois",6762,212,6762,(X),4874,291,4874,(X),2536,200,52.0,3.6,1047,146,1047,(X),640,91,61.1,5.1,6762,212,6762,(X),6174,306,91.3,4.4,588,305,8.7,4.4,6174,306,91.3,4.4,5853,257,86.6,3.5,153,74,2.3,1.1,0,16,0.0,0.4,0,16,0.0,0.4,167,131,2.5,2.0,26,33,0.4,0.5,0,16,0.0,0.4,0,16,0.0,0.4,588,305,8.7,4.4,0,16,0.0,0.4,6762,212,6762,(X),6394,299,94.6,2.8,657,273,9.7,4.0,6762,212,6762,(X),208,116,3.1,1.7,159,120,2.4,1.8,6554,227,96.9,1.7,5658,269,83.7,3.8,153,74,2.3,1.1,576,302,8.5,4.4,576,302,8.5,4.4,2559,194,(X),(X)
1400000US17005951400,17005951400,"Census Tract 9514, Bond County, Illinois",3066,314,3066,(X),2432,258,2432,(X),1205,152,49.5,3.8,455,107,455,(X),250,63,54.9,8.1,3066,314,3066,(X),3054,315,99.6,0.5,12,15,0.4,0.5,3054,315,99.6,0.5,2996,322,97.7,2.4,37,61,1.2,2.0,0,11,0.0,1.0,0,11,0.0,1.0,21,35,0.7,1.2,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,12,15,0.4,0.5,0,11,0.0,1.0,3066,314,3066,(X),3008,320,98.1,2.3,46,64,1.5,2.1,3066,314,3066,(X),139,114,4.5,3.5,95,111,3.1,3.5,2927,298,95.5,3.5,2857,301,93.2,3.8,37,61,1.2,2.0,12,15,0.4,0.5,12,15,0.4,0.5,1404,89,(X),(X)
1400000US17005951500,17005951500,"Census Tract 9515, Bond County, Illinois",4845,391,4845,(X),3881,332,3881,(X),2004,221,51.6,3.3,743,131,743,(X),467,113,62.9,7.2,4845,391,4845,(X),4609,355,95.1,3.2,236,162,4.9,3.2,4609,355,95.1,3.2,4542,357,93.7,4.8,65,86,1.3,1.7,2,5,0.0,0.1,0,11,0.0,0.6,0,11,0.0,0.6,0,11,0.0,0.6,0,11,0.0,0.6,0,11,0.0,0.6,236,162,4.9,3.2,0,11,0.0,0.6,4845,391,4845,(X),4778,359,98.6,1.7,276,248,5.7,5.0,4845,391,4845,(X),210,165,4.3,3.3,19,24,0.4,0.5,4635,344,95.7,3.3,4341,316,89.6,5.8,65,86,1.3,1.7,227,158,4.7,3.1,227,158,4.7,3.1,1783,99,(X),(X)
1400000US17007010100,17007010100,"Census Tract 101, Boone County, Illinois",8452,534,8452,(X),5954,441,5954,(X),3032,265,50.9,2.9,690,135,690,(X),393,106,57.0,9.5,8452,534,8452,(X),8096,605,95.8,3.4,356,284,4.2,3.4,8096,605,95.8,3.4,6617,650,78.3,7.5,238,202,2.8,2.4,0,16,0.0,0.4,0,16,0.0,0.4,8,13,0.1,0.2,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,356,284,4.2,3.4,0,16,0.0,0.4,8452,534,8452,(X),6876,654,81.4,7.8,497,302,5.9,3.6,8452,534,8452,(X),2890,550,34.2,5.4,2664,577,31.5,5.9,5562,454,65.8,5.4,5147,505,60.9,5.8,238,202,2.8,2.4,166,173,2.0,2.1,166,173,2.0,2.1,3357,161,(X),(X)
1400000US17007010200,17007010200,"Census Tract 102, Boone County, Illinois",5899,488,5899,(X),4205,437,4205,(X),1965,208,46.7,5.2,696,122,696,(X),398,104,57.2,10.1,5899,488,5899,(X),5825,495,98.7,1.6,74,97,1.3,1.6,5825,495,98.7,1.6,5443,520,92.3,4.4,138,93,2.3,1.6,0,16,0.0,0.5,0,16,0.0,0.5,81,105,1.4,1.8,1,2,0.0,0.1,0,16,0.0,0.5,0,16,0.0,0.5,74,97,1.3,1.6,0,16,0.0,0.5,5899,488,5899,(X),5493,507,93.1,3.5,138,93,2.3,1.6,5899,488,5899,(X),1989,507,33.7,6.8,1858,498,31.5,6.8,3910,342,66.3,6.8,3691,331,62.6,6.8,138,93,2.3,1.6,0,16,0.0,0.5,0,16,0.0,0.5,2218,159,(X),(X)
1400000US17007010300,17007010300,"Census Tract 103, Boone County, Illinois",6680,672,6680,(X),4844,456,4844,(X),2646,247,54.6,3.3,1143,226,1143,(X),666,144,58.3,6.3,6680,672,6680,(X),6662,677,99.7,0.3,18,23,0.3,0.3,6662,677,99.7,0.3,6074,695,90.9,6.0,176,153,2.6,2.3,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,18,23,0.3,0.3,0,16,0.0,0.4,6680,672,6680,(X),6092,693,91.2,6.0,176,153,2.6,2.3,6680,672,6680,(X),2229,517,33.4,6.6,2151,523,32.2,6.9,4451,601,66.6,6.6,4257,593,63.7,6.6,176,153,2.6,2.3,18,23,0.3,0.3,13,20,0.2,0.3,2538,165,(X),(X)
1400000US17007010400,17007010400,"Census Tract 104, Boone County, Illinois",6994,505,6994,(X),4994,357,4994,(X),2506,177,50.2,2.8,956,148,956,(X),564,113,59.0,8.4,6994,505,6994,(X),6832,514,97.7,2.5,162,178,2.3,2.5,6832,514,97.7,2.5,6232,611,89.1,5.8,136,149,1.9,2.1,0,16,0.0,0.4,0,16,0.0,0.4,303,193,4.3,2.8,101,162,1.4,2.3,0,16,0.0,0.4,0,16,0.0,0.4,162,178,2.3,2.5,0,16,0.0,0.4,6994,505,6994,(X),6342,587,90.7,5.0,212,183,3.0,2.6,6994,505,6994,(X),1499,371,21.4,4.9,1323,312,18.9,4.1,5495,484,78.6,4.9,5114,526,73.1,5.8,136,149,1.9,2.1,3,7,0.0,0.1,3,7,0.0,0.1,2453,150,(X),(X)
1400000US17007010500,17007010500,"Census Tract 105, Boone County, Illinois",10081,324,10081,(X),7503,302,7503,(X),3667,220,48.9,2.3,1393,176,1393,(X),743,120,53.3,5.1,10081,324,10081,(X),9872,319,97.9,1.2,209,118,2.1,1.2,9872,319,97.9,1.2,9091,363,90.2,2.8,508,239,5.0,2.4,22,36,0.2,0.4,0,18,0.0,0.3,156,97,1.5,0.9,27,49,0.3,0.5,0,18,0.0,0.3,0,18,0.0,0.3,209,118,2.1,1.2,0,18,0.0,0.3,10081,324,10081,(X),9296,362,92.2,2.5,531,240,5.3,2.4,10081,324,10081,(X),502,236,5.0,2.3,381,218,3.8,2.1,9579,356,95.0,2.3,8771,391,87.0,3.1,493,238,4.9,2.4,137,97,1.4,1.0,132,99,1.3,1.0,3788,216,(X),(X)
1400000US17007010601,17007010601,"Census Tract 106.01, Boone County, Illinois",3830,227,3830,(X),2890,190,2890,(X),1378,123,47.7,3.6,502,113,502,(X),284,77,56.6,8.3,3830,227,3830,(X),3811,228,99.5,0.6,19,21,0.5,0.6,3811,228,99.5,0.6,3629,260,94.8,3.6,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,18,33,0.5,0.9,18,33,0.5,0.9,0,11,0.0,0.8,0,11,0.0,0.8,19,21,0.5,0.6,0,11,0.0,0.8,3830,227,3830,(X),3648,257,95.2,3.5,14,20,0.4,0.5,3830,227,3830,(X),557,196,14.5,5.2,557,196,14.5,5.2,3273,295,85.5,5.2,3241,298,84.6,5.4,0,11,0.0,0.8,14,20,0.4,0.5,14,20,0.4,0.5,1460,147,(X),(X)
1400000US17007010602,17007010602,"Census Tract 106.02, Boone County, Illinois",12132,175,12132,(X),8502,302,8502,(X),4394,231,51.7,2.0,1217,267,1217,(X),596,143,49.0,5.3,12132,175,12132,(X),12084,171,99.6,0.3,48,36,0.4,0.3,12084,171,99.6,0.3,11580,273,95.5,2.0,113,146,0.9,1.2,27,46,0.2,0.4,0,18,0.0,0.2,269,150,2.2,1.2,65,60,0.5,0.5,0,18,0.0,0.2,0,18,0.0,0.2,48,36,0.4,0.3,0,18,0.0,0.2,12132,175,12132,(X),11628,267,95.8,1.9,117,145,1.0,1.2,12132,175,12132,(X),1259,226,10.4,1.8,1023,272,8.4,2.2,10873,266,89.6,1.8,10419,308,85.9,2.4,113,146,0.9,1.2,45,35,0.4,0.3,45,35,0.4,0.3,4116,228,(X),(X)
1400000US17009970400,17009970400,"Census Tract 9704, Brown County, Illinois",2893,204,2893,(X),2367,195,2367,(X),1000,108,42.2,3.5,508,77,508,(X),249,51,49.0,5.2,2893,204,2893,(X),2815,212,97.3,3.3,78,95,2.7,3.3,2815,212,97.3,3.3,2764,223,95.5,4.1,0,11,0.0,1.0,6,9,0.2,0.3,6,9,0.2,0.3,45,70,1.6,2.4,43,70,1.5,2.4,0,11,0.0,1.0,0,11,0.0,1.0,78,95,2.7,3.3,0,11,0.0,1.0,2893,204,2893,(X),2842,216,98.2,2.4,2,4,0.1,0.1,2893,204,2893,(X),31,44,1.1,1.5,31,44,1.1,1.5,2862,205,98.9,1.5,2733,222,94.5,4.2,0,11,0.0,1.0,78,95,2.7,3.3,78,95,2.7,3.3,1384,62,(X),(X)
1400000US17009970500,17009970500,"Census Tract 9705, Brown County, Illinois",4011,204,4011,(X),3472,195,3472,(X),931,109,26.8,2.4,354,76,354,(X),235,51,66.4,7.3,4011,204,4011,(X),3975,197,99.1,0.8,36,31,0.9,0.8,3975,197,99.1,0.8,2950,177,73.5,2.9,997,131,24.9,2.9,0,11,0.0,0.7,0,11,0.0,0.7,10,13,0.2,0.3,6,11,0.1,0.3,0,11,0.0,0.7,0,11,0.0,0.7,36,31,0.9,0.8,0,11,0.0,0.7,4011,204,4011,(X),2974,181,74.1,2.8,1021,132,25.5,2.9,4011,204,4011,(X),313,67,7.8,1.6,262,58,6.5,1.4,3698,196,92.2,1.6,2658,176,66.3,3.3,997,131,24.9,2.9,24,27,0.6,0.6,24,27,0.6,0.6,1073,62,(X),(X)
1400000US17011964700,17011964700,"Census Tract 9647, Bureau County, Illinois",2864,180,2864,(X),2239,119,2239,(X),1156,80,51.6,2.0,532,67,532,(X),282,41,53.0,4.3,2864,180,2864,(X),2831,183,98.8,0.9,33,24,1.2,0.9,2831,183,98.8,0.9,2808,184,98.0,1.1,2,4,0.1,0.2,7,8,0.2,0.3,0,11,0.0,1.0,14,14,0.5,0.5,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,33,24,1.2,0.9,0,11,0.0,1.0,2864,180,2864,(X),2829,181,98.8,0.8,11,10,0.4,0.3,2864,180,2864,(X),47,27,1.6,1.0,41,25,1.4,0.9,2817,183,98.4,1.0,2766,188,96.6,1.5,2,4,0.1,0.2,30,24,1.0,0.8,28,24,1.0,0.8,1318,55,(X),(X)
1400000US17011964800,17011964800,"Census Tract 9648, Bureau County, Illinois",3583,239,3583,(X),2572,152,2572,(X),1299,99,50.5,2.6,666,91,666,(X),353,56,53.0,6.4,3583,239,3583,(X),3564,240,99.5,0.5,19,17,0.5,0.5,3564,240,99.5,0.5,3545,239,98.9,0.8,9,19,0.3,0.5,5,8,0.1,0.2,0,11,0.0,0.8,2,4,0.1,0.1,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,19,17,0.5,0.5,0,11,0.0,0.8,3583,239,3583,(X),3564,239,99.5,0.6,23,24,0.6,0.7,3583,239,3583,(X),111,85,3.1,2.3,96,83,2.7,2.3,3472,230,96.9,2.3,3437,229,95.9,2.4,9,19,0.3,0.5,19,17,0.5,0.5,19,17,0.5,0.5,1499,68,(X),(X)
1400000US17011964900,17011964900,"Census Tract 9649, Bureau County, Illinois",2414,293,2414,(X),1946,215,1946,(X),995,116,51.1,3.7,487,98,487,(X),281,69,57.7,8.1,2414,293,2414,(X),2378,298,98.5,1.2,36,28,1.5,1.2,2378,298,98.5,1.2,2357,295,97.6,1.8,21,23,0.9,0.9,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,36,28,1.5,1.2,0,11,0.0,1.2,2414,293,2414,(X),2393,289,99.1,0.9,50,43,2.1,1.8,2414,293,2414,(X),49,45,2.0,1.9,49,45,2.0,1.9,2365,294,98.0,1.9,2308,295,95.6,2.6,21,23,0.9,0.9,36,28,1.5,1.2,36,28,1.5,1.2,1298,75,(X),(X)
1400000US17011965000,17011965000,"Census Tract 9650, Bureau County, Illinois",3866,236,3866,(X),2903,146,2903,(X),1359,106,46.8,2.8,465,56,465,(X),235,40,50.5,6.7,3866,236,3866,(X),3815,233,98.7,0.8,51,33,1.3,0.8,3815,233,98.7,0.8,3637,230,94.1,2.1,21,27,0.5,0.7,21,18,0.5,0.5,6,11,0.2,0.3,10,8,0.3,0.2,1,2,0.0,0.1,3,4,0.1,0.1,0,11,0.0,0.8,51,33,1.3,0.8,0,11,0.0,0.8,3866,236,3866,(X),3688,234,95.4,2.0,40,37,1.0,1.0,3866,236,3866,(X),1329,196,34.4,4.4,1163,192,30.1,4.5,2537,222,65.6,4.4,2480,221,64.1,4.6,21,27,0.5,0.7,4,5,0.1,0.1,4,5,0.1,0.1,1599,70,(X),(X)
1400000US17011965100,17011965100,"Census Tract 9651, Bureau County, Illinois",4312,193,4312,(X),3322,180,3322,(X),1780,118,53.6,2.5,761,106,761,(X),462,77,60.7,6.7,4312,193,4312,(X),4253,191,98.6,1.0,59,43,1.4,1.0,4253,191,98.6,1.0,4078,207,94.6,2.3,46,36,1.1,0.8,18,24,0.4,0.6,0,11,0.0,0.7,63,39,1.5,0.9,2,3,0.0,0.1,0,11,0.0,0.7,0,11,0.0,0.7,59,43,1.4,1.0,0,11,0.0,0.7,4312,193,4312,(X),4121,203,95.6,1.8,71,61,1.6,1.4,4312,193,4312,(X),390,96,9.0,2.1,353,96,8.2,2.2,3922,181,91.0,2.1,3777,199,87.6,3.0,46,36,1.1,0.8,36,32,0.8,0.7,36,32,0.8,0.7,1833,84,(X),(X)
1400000US17011965200,17011965200,"Census Tract 9652, Bureau County, Illinois",3431,213,3431,(X),2671,177,2671,(X),1374,127,51.4,3.2,546,76,546,(X),304,53,55.7,7.3,3431,213,3431,(X),3399,212,99.1,1.1,32,38,0.9,1.1,3399,212,99.1,1.1,3117,211,90.8,4.4,83,88,2.4,2.6,2,4,0.1,0.1,0,11,0.0,0.9,17,25,0.5,0.7,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,32,38,0.9,1.1,0,11,0.0,0.9,3431,213,3431,(X),3149,218,91.8,4.6,95,86,2.8,2.5,3431,213,3431,(X),416,161,12.1,4.5,276,160,8.0,4.6,3015,218,87.9,4.5,2881,225,84.0,4.8,83,88,2.4,2.6,32,38,0.9,1.1,32,38,0.9,1.1,1652,110,(X),(X)
1400000US17011965300,17011965300,"Census Tract 9653, Bureau County, Illinois",3638,233,3638,(X),2782,172,2782,(X),1525,128,54.8,3.1,697,66,697,(X),404,75,58.0,8.2,3638,233,3638,(X),3629,233,99.8,0.4,9,15,0.2,0.4,3629,233,99.8,0.4,3535,240,97.2,2.1,2,3,0.1,0.1,39,34,1.1,0.9,0,11,0.0,0.8,7,11,0.2,0.3,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,9,15,0.2,0.4,0,11,0.0,0.8,3638,233,3638,(X),3544,240,97.4,2.1,11,15,0.3,0.4,3638,233,3638,(X),116,84,3.2,2.3,102,81,2.8,2.2,3522,232,96.8,2.3,3465,238,95.2,2.5,2,3,0.1,0.1,9,15,0.2,0.4,9,15,0.2,0.4,1683,84,(X),(X)
1400000US17011965400,17011965400,"Census Tract 9654, Bureau County, Illinois",3678,238,3678,(X),2953,200,2953,(X),1634,132,55.3,3.8,990,90,990,(X),667,82,67.4,4.6,3678,238,3678,(X),3586,234,97.5,1.8,92,66,2.5,1.8,3586,234,97.5,1.8,3492,239,94.9,2.6,44,29,1.2,0.8,0,11,0.0,0.8,0,11,0.0,0.8,39,35,1.1,0.9,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,92,66,2.5,1.8,0,11,0.0,0.8,3678,238,3678,(X),3584,238,97.4,1.3,66,44,1.8,1.2,3678,238,3678,(X),82,63,2.2,1.7,22,21,0.6,0.6,3596,243,97.8,1.7,3449,243,93.8,2.7,44,29,1.2,0.8,64,61,1.7,1.6,64,61,1.7,1.6,1836,88,(X),(X)
1400000US17011965500,17011965500,"Census Tract 9655, Bureau County, Illinois",3698,290,3698,(X),2941,192,2941,(X),1482,117,50.4,2.1,729,132,729,(X),407,80,55.8,4.6,3698,290,3698,(X),3670,292,99.2,0.4,28,16,0.8,0.4,3670,292,99.2,0.4,3605,291,97.5,1.3,0,11,0.0,0.8,17,24,0.5,0.6,0,11,0.0,0.8,42,40,1.1,1.1,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,28,16,0.8,0.4,0,11,0.0,0.8,3698,290,3698,(X),3633,289,98.2,1.3,2,4,0.1,0.1,3698,290,3698,(X),169,137,4.6,3.6,159,136,4.3,3.6,3529,283,95.4,3.6,3449,282,93.3,3.7,0,11,0.0,0.8,28,16,0.8,0.4,28,16,0.8,0.4,1563,92,(X),(X)
1400000US17011965600,17011965600,"Census Tract 9656, Bureau County, Illinois",3110,174,3110,(X),2412,121,2412,(X),1255,65,52.0,1.7,574,60,574,(X),284,36,49.5,3.8,3110,174,3110,(X),3083,178,99.1,0.6,27,18,0.9,0.6,3083,178,99.1,0.6,3036,174,97.6,1.3,3,6,0.1,0.2,12,19,0.4,0.6,0,11,0.0,1.0,26,33,0.8,1.1,4,4,0.1,0.1,0,11,0.0,1.0,0,11,0.0,1.0,27,18,0.9,0.6,0,11,0.0,1.0,3110,174,3110,(X),3063,171,98.5,1.2,16,14,0.5,0.4,3110,174,3110,(X),46,31,1.5,1.0,42,30,1.4,1.0,3064,171,98.5,1.0,2996,171,96.3,1.6,3,6,0.1,0.2,27,18,0.9,0.6,27,18,0.9,0.6,1398,71,(X),(X)
1400000US17013951200,17013951200,"Census Tract 9512, Calhoun County, Illinois",2858,163,2858,(X),2183,120,2183,(X),1071,73,49.1,2.1,549,67,549,(X),300,43,54.6,3.7,2858,163,2858,(X),2826,167,98.9,1.0,32,28,1.1,1.0,2826,167,98.9,1.0,2808,163,98.3,0.9,4,7,0.1,0.2,3,4,0.1,0.2,0,11,0.0,1.0,11,15,0.4,0.5,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,32,28,1.1,1.0,0,11,0.0,1.0,2858,163,2858,(X),2840,160,99.4,0.6,4,7,0.1,0.2,2858,163,2858,(X),7,9,0.2,0.3,1,2,0.0,0.1,2851,164,99.8,0.3,2801,164,98.0,0.8,4,7,0.1,0.2,32,28,1.1,1.0,32,28,1.1,1.0,1570,49,(X),(X)
1400000US17013951300,17013951300,"Census Tract 9513, Calhoun County, Illinois",2204,163,2204,(X),1785,114,1785,(X),901,72,50.5,2.5,504,67,504,(X),269,43,53.4,4.1,2204,163,2204,(X),2175,163,98.7,1.0,29,22,1.3,1.0,2175,163,98.7,1.0,2170,163,98.5,1.0,2,4,0.1,0.2,0,11,0.0,1.3,0,11,0.0,1.3,3,5,0.1,0.2,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,29,22,1.3,1.0,0,11,0.0,1.3,2204,163,2204,(X),2199,163,99.8,0.3,7,7,0.3,0.3,2204,163,2204,(X),6,6,0.3,0.3,4,4,0.2,0.2,2198,163,99.7,0.3,2166,164,98.3,1.1,1,4,0.0,0.2,28,21,1.3,1.0,28,21,1.3,1.0,1255,47,(X),(X)
1400000US17015960100,17015960100,"Census Tract 9601, Carroll County, Illinois",3669,232,3669,(X),2984,174,2984,(X),1568,100,52.5,1.7,955,90,955,(X),508,64,53.2,4.0,3669,232,3669,(X),3583,234,97.7,1.6,86,60,2.3,1.6,3583,234,97.7,1.6,3537,235,96.4,1.8,19,28,0.5,0.8,4,7,0.1,0.2,0,11,0.0,0.8,8,10,0.2,0.3,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,86,60,2.3,1.6,0,11,0.0,0.8,3669,232,3669,(X),3599,233,98.1,1.2,70,61,1.9,1.7,3669,232,3669,(X),128,55,3.5,1.5,75,59,2.0,1.6,3541,230,96.5,1.5,3481,234,94.9,1.8,11,19,0.3,0.5,37,27,1.0,0.7,37,27,1.0,0.7,2397,123,(X),(X)
1400000US17015960200,17015960200,"Census Tract 9602, Carroll County, Illinois",2219,195,2219,(X),1785,133,1785,(X),815,81,45.7,3.1,469,56,469,(X),267,46,56.9,7.1,2219,195,2219,(X),2214,194,99.8,0.4,5,8,0.2,0.4,2214,194,99.8,0.4,2189,197,98.6,1.2,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,25,24,1.1,1.1,12,15,0.5,0.7,0,11,0.0,1.3,0,11,0.0,1.3,5,8,0.2,0.4,0,11,0.0,1.3,2219,195,2219,(X),2194,198,98.9,1.1,0,11,0.0,1.3,2219,195,2219,(X),5,8,0.2,0.4,0,11,0.0,1.3,2214,194,99.8,0.4,2189,197,98.6,1.2,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,1163,57,(X),(X)
1400000US17015960300,17015960300,"Census Tract 9603, Carroll County, Illinois",3099,151,3099,(X),2512,160,2512,(X),1265,111,50.4,2.9,654,108,654,(X),337,78,51.5,7.7,3099,151,3099,(X),3079,153,99.4,0.6,20,19,0.6,0.6,3079,153,99.4,0.6,2994,161,96.6,2.4,18,29,0.6,0.9,0,11,0.0,1.0,0,11,0.0,1.0,6,10,0.2,0.3,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,20,19,0.6,0.6,0,11,0.0,1.0,3099,151,3099,(X),3014,158,97.3,2.2,18,29,0.6,0.9,3099,151,3099,(X),164,74,5.3,2.4,152,73,4.9,2.3,2935,162,94.7,2.4,2897,161,93.5,2.4,12,20,0.4,0.7,20,19,0.6,0.6,20,19,0.6,0.6,1715,116,(X),(X)
1400000US17015960400,17015960400,"Census Tract 9604, Carroll County, Illinois",2371,183,2371,(X),1803,118,1803,(X),964,73,53.5,2.5,547,68,547,(X),305,49,55.8,4.9,2371,183,2371,(X),2273,182,95.9,3.1,98,74,4.1,3.1,2273,182,95.9,3.1,2232,182,94.1,3.3,22,22,0.9,0.9,6,8,0.3,0.3,0,11,0.0,1.3,10,11,0.4,0.5,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,98,74,4.1,3.1,0,11,0.0,1.3,2371,183,2371,(X),2329,183,98.2,1.1,76,46,3.2,1.9,2371,183,2371,(X),44,38,1.9,1.6,36,37,1.5,1.6,2327,182,98.1,1.6,2201,182,92.8,3.4,20,22,0.8,1.0,90,71,3.8,3.0,90,71,3.8,3.0,1164,40,(X),(X)
1400000US17015960500,17015960500,"Census Tract 9605, Carroll County, Illinois",2412,208,2412,(X),1855,143,1855,(X),971,85,52.3,2.2,395,68,395,(X),225,45,57.0,5.4,2412,208,2412,(X),2358,209,97.8,1.5,54,35,2.2,1.5,2358,209,97.8,1.5,2329,204,96.6,1.5,2,6,0.1,0.2,9,12,0.4,0.5,0,11,0.0,1.2,8,10,0.3,0.4,4,6,0.2,0.2,6,10,0.2,0.4,0,11,0.0,1.2,54,35,2.2,1.5,0,11,0.0,1.2,2412,208,2412,(X),2383,204,98.8,0.8,24,24,1.0,1.0,2412,208,2412,(X),50,44,2.1,1.8,50,44,2.1,1.8,2362,209,97.9,1.8,2283,207,94.7,2.4,2,6,0.1,0.2,54,35,2.2,1.5,54,35,2.2,1.5,1215,68,(X),(X)
